Date;Profile;Message;Number of Reactions;Number of Shares;Number of Comments (primary);Number of Shares;Comments per post;Comments on posts by fans;Post interaction rate;Engagement;Number of Likes;Link-posts;Picture Posts;Video-posts;Profile-ID;Post-ID;Link
5/17/23 11:01 PM;Busch Gardens Williamsburg;"DarKoaster's Grand Opening weekend is almost here and we've got a lineup of fun! Join us for:
📸 Grand Opening Ceremony on Friday (5/19) at 10:45AM
🛍️ Limited-edition Opening Day merchandise
🍺 The Virginia Beer Company's DarKoaster Black Lager on tap
🍴 All-new flavors at Food & Wine Festival's Decade of Delights kiosk
🍸 DarKoaster-inspired menu at Bürgermeister's Hideaway
🎤 Live music by local country artist, Darcy Dawn, in France Plaza*";379.0;;21.0;52.0;37.0;37.0;6,61E+11;6,61E+11;310.0;;1.0;;18543728314;18543728314_10159611239298315;https://www.facebook.com/18543728314/posts/10159611239298315/
5/17/23 11:01 PM;Walt Disney Animation Studios;There's wonder in the little things. 🐚;1886.0;;29.0;142.0;50.0;50.0;1,62E+12;1,62E+12;1335.0;;1.0;;23245476854;23245476854_10160339848451855;https://www.facebook.com/23245476854/posts/10160339848451855/
5/17/23 11:00 PM;Walt Disney Studios (US);"#CraterMovie delivers 'terrific performances by its young cast.' 

Available now on Disney+.";151.0;;6.0;6.0;6.0;6.0;4,37E+08;4,37E+08;129.0;;1.0;;1,11383E+14;111382562236411_9360750713966170;https://www.facebook.com/111382562236411/posts/9360750713966170/
5/17/23 10:42 PM;Six Flags Magic Mountain;Get ready to make a splash on May 27! 🌴 #WaterParkWednesday;543.0;;52.0;70.0;103.0;103.0;0.0010879045075104915;0.0010879045075104915;438.0;;1.0;;67502107124;67502107124_10161437660942125;https://www.facebook.com/67502107124/posts/10161437660942125/
5/17/23 10:37 PM;Waterville USA;Thank you al.com and Lawrence Specker for this awesome article! We are so excited for the opening of all of our new attractions including The Lagoon Bar, Topgolf Swing Suites, and Splash N Strike Bowling Lanes! Check out this article for more information on our opening dates and new attractions!;15.0;;0.0;12.0;0.0;0.0;4,75E+12;4,75E+12;15.0;1.0;;;1,38319E+11;138319355040_549245604091455;https://www.facebook.com/483859777296705/posts/549245604091455
5/17/23 10:20 PM;Six Flags Great Escape and Hurricane Harbor;"Here's a sneak peak at our Raging River construction 🔜  Opening May 27.

#MySixFlags";282.0;;19.0;29.0;21.0;21.0;0.004011357457862623;0.004011357457862623;221.0;;1.0;;51613191805;51613191805_10159134845301806;https://www.facebook.com/51613191805/posts/10159134845301806/
5/17/23 10:02 PM;West Edmonton Mall;Shop till you drop! 🛍️ Grab all the fun things you're eyeing and enjoy a shopping spree! 🤩;49.0;;3.0;3.0;5.0;5.0;3,13E+12;3,13E+12;44.0;;1.0;;2,07299E+11;207298682218_628778682629901;https://www.facebook.com/558875522953551/posts/628778682629901
5/17/23 10:00 PM;Walt Disney Studios (US);"How to have fun on the moon. 

#CraterMovie, now available on Disney+.";120.0;;3.0;5.0;3.0;3.0;3,43E+09;3,43E+09;98.0;;;1.0;1,11383E+14;111382562236411_9355634721144436;https://www.facebook.com/111382562236411/posts/9355634721144436/
5/17/23 9:57 PM;Quassy Amusement & Waterpark;Festive, fun or formal! Quassy has the perfect party packages for all kinds of occasions! 🎉 Check out our scenic settings and plans here: https://www.quassy.com/group-rates-catered-outings;526.0;;4.0;2.0;5.0;5.0;0.014295676429567642;0.014295676429567642;490.0;1.0;;;38328744398;38328744398_631101199049702;https://www.facebook.com/562069092619580/posts/631101199049702
5/17/23 9:48 PM;Sea Life Park;"In honor of Mother’s Day, we're excited to offer an amazing deal for the whole family to enjoy. 🎊 From now until May 21st, admission is Buy One, Get One Free! 🎟️✨

Call 808-259-2500 to reserve your tickets.";15.0;;0.0;0.0;0.0;0.0;5,79E+11;5,79E+11;13.0;;1.0;;1,05016E+14;105015532870022_578400774393121;https://www.facebook.com/512254014341131/posts/578400774393121
5/17/23 9:32 PM;Castles N Coasters;"Round and round we go 🏰
Magic carpet:
MON-FRI: 5PM-10PM
SAT-SUN: 2PM-10PM";14.0;;1.0;1.0;1.0;1.0;0.009054895302773062;0.009054895302773062;9.0;;1.0;;1,0375E+14;103749684804771_714466790679743;https://www.facebook.com/545274470932310/posts/714466790679743
5/17/23 9:00 PM;Walt Disney Studios (US);Get your tickets, you poor unfortunate souls, Disney's #TheLittleMermaid is coming to theaters May 26! 🐙🔮🎶;33089.0;;1327.0;3443.0;1794.0;1794.0;0.0010269886651009686;0.0010269886651009686;16606.0;;;1.0;1,11383E+14;111382562236411_9355002764540965;https://www.facebook.com/111382562236411/posts/9355002764540965/
5/17/23 9:00 PM;SeaWorld San Diego;This is the LAST weekend to enjoy Viva La Musica! Enjoy food and fun all weekend – plus a LIVE concert from Elvis Crespo on Sunday at 6pm 🎶;32.0;;0.0;4.0;0.0;0.0;3,33E+12;3,33E+12;28.0;;1.0;;4,26112E+14;426111667814056_1636712020087342;https://www.facebook.com/426111667814056/posts/1636712020087342/
5/17/23 8:30 PM;California's Great America;"It's official! The start of the summer season is finally here, and you know what that means... Eisenberg hot dogs are BACK! 

We're thrilled to bring you the best-tasting hot dogs in the park. So come on over and grab one (or two) to kick off your day at California's Great America! 

#Eisenberg #HotDogs #CAGreatAmerica";45.0;;5.0;7.0;9.0;9.0;2,32E+12;2,32E+12;42.0;;1.0;;28442453154;28442453154_10160046570908155;https://www.facebook.com/cagreatamerica/photos/a.282668728154/10160046570908155/?type=3
5/17/23 8:00 PM;Walt Disney Studios (US);Hey Scuttle, your feathers ALWAYS look good! 😉🐦 Awkwafina is Scuttle in Disney's #TheLittleMermaid coming to theaters May 26!;897.0;;53.0;44.0;95.0;95.0;2,78E+11;2,78E+11;405.0;;;1.0;1,11383E+14;111382562236411_9354935431214365;https://www.facebook.com/111382562236411/posts/9354935431214365/
5/17/23 7:40 PM;Six Flags Discovery Kingdom;"La Fiesta starts here 
#VivaLaFiesta";60.0;;3.0;3.0;3.0;3.0;2,48E+11;2,48E+11;55.0;;1.0;;59636827742;59636827742_628316605997478;https://www.facebook.com/603103525185453/posts/628316605997478
5/17/23 7:39 PM;Santa Cruz Beach Boardwalk;Happy 99th Birthday to the Giant Dipper! The Boardwalk’s iconic wooden coaster has provided riders with surprising thrills, screams of excitement, and wonderful memories throughout the years. Stay tuned for lots of fun things coming up in celebration of its 100th Anniversary! #BeachBoardwalk #SantaCruz #AmusementPark #SantaCruzBeachBoardwalk #GiantDipper #WoodenCoaster;724.0;;51.0;349.0;56.0;56.0;0.0027301195787539146;0.0027301195787539146;553.0;;;;40035168377;40035168377_10162825818118378;https://www.facebook.com/40035168377/posts/10162825818118378/
5/17/23 7:00 PM;Six Flags Darien Lake;-;119.0;;10.0;44.0;15.0;15.0;7,74E+11;7,74E+11;98.0;;1.0;;9596249636;9596249636_10160704564204637;https://www.facebook.com/Darienlake/photos/a.380147199636/10160704564204637/?type=3
5/17/23 6:30 PM;Silverwood Theme Park;Only 10 days until we open Boulder Beach for the 2023 season! What ride are you going on first?;72.0;;8.0;8.0;15.0;15.0;2,50E+11;2,50E+11;57.0;;1.0;;7,62702E+14;762701550509617_6091860330927019;https://www.facebook.com/silverwoodthemepark/photos/a.766557700124002/6091860330927019/?type=3
5/17/23 6:22 PM;Playland Park;3️⃣ days until Playland Park's doors are open! Which ride will you be first in line for this Saturday? #CountdownToFun #PlaylandPark;96.0;;12.0;16.0;14.0;14.0;0.002743603701687534;0.002743603701687534;83.0;;1.0;;8119908863;8119908863_627055892799553;https://www.facebook.com/422596063245538/posts/627055892799553
5/17/23 6:13 PM;Six Flags;The fun never stops with our Platinum Pass. For a limited time, purchase a Gold Pass and upgrade to Platinum for free. 🎫;33.0;;2.0;2.0;2.0;2.0;8,00E+08;8,00E+08;28.0;;;1.0;8696281132;8696281132_10161243223071133;https://www.facebook.com/8696281132/posts/10161243223071133/
5/17/23 6:00 PM;Gilroy Gardens;"Memorial Day Weekend is coming and we have a lot happening!🤩 Come by the park May 27th-29th and grab a bite at our Memorial Day BBQ featuring BBQ Pork Ribs, BBQ Chicken Quarters, Western Style Chili Beans and so much more! After, have some treats with our Drink and Dessert Tasting Cards😋 Active and retired military members enter free all weekend long with a valid military ID. 

➡️ Reserve your spot now for our Memorial Day BBQ: https://bit.ly/458o49O

Instagram📸 : jessicagilbert_";44.0;;2.0;3.0;3.0;3.0;6,28E+11;6,28E+11;35.0;;1.0;;1,22944E+14;122943674395623_620768536754797;https://www.facebook.com/547581810740137/posts/620768536754797
5/17/23 6:00 PM;Walt Disney Studios (US);"See Peter Pan and Captain Hook’s epic showdown in #PeterPanAndWendy ⚔️

Check out new art from Nicky Barkla inspired by Peter Pan And Wendy, now streaming only on  Disney+.";763.0;;79.0;32.0;94.0;94.0;2,38E+11;2,38E+11;472.0;;1.0;;1,11383E+14;111382562236411_9359423290765579;https://www.facebook.com/111382562236411/posts/9359423290765579/
5/17/23 5:57 PM;Wild Adventures Theme Park;"#DidYouKnow that Two-Toed Sloths are some of the slowest animals on the planet? 🐻⏰ In fact, they move so slowly that algae grows on their fur, creating the perfect camouflage in the trees! 🌳🍃

But don't let their laid-back lifestyle fool you - Two-Toed Sloths are incredibly strong and can hold onto branches with their powerful claws for hours on end 💪 They even sleep upside down and can turn their heads a full 270 degrees to keep an eye out for predators! 😲👀

Come visit Oscar and Maya and witness these amazing creatures in action. Just don't be surprised if you feel the urge to slow down and take it easy after spending time with them! 😴🌴 #TwoToedSloths #WildAdventures";63.0;;6.0;9.0;8.0;8.0;4,47E+11;4,47E+11;45.0;;1.0;;84679583132;84679583132_638441934995659;https://www.facebook.com/617429960430190/posts/638441934995659
5/17/23 5:17 PM;Universal Orlando Resort (US);FIRST LOOK: Illumination’s Minions are taking over an entire street at Universal Orlando. Blast your way to supervillain stardom in the new Illumination’s Villain-Con Minion Blast attraction. Visit Illumination’s Minion Cafe where mischief is always on the menu. Get a sweet treat at Bake My Day and more. It’s Minion mayhem like you’ve never experienced before. Opening Summer 2023. 🍌 https://bit.ly/3IlB95H;8096.0;;2593.0;5427.0;3653.0;3653.0;0.005535638087355824;0.005535638087355824;5494.0;;1.0;;90867402851;90867402851_10159806239702852;https://www.facebook.com/90867402851/posts/10159806239702852/
5/17/23 5:08 PM;Lake Compounce;"Calling all season passholders 📢

Join us this weekend and enjoy exclusive season passholder perks like:

🎢Extended ride time on Sunday for 1 hour after the park closes
🤩FREE flights on Sky Coaster
🍿FREE popcorn for Gold + Platinum passholders
😎$19.99 buddy tickets for Gold + Platinum passholders!";83.0;;10.0;5.0;19.0;19.0;6,60E+11;6,60E+11;72.0;;1.0;;80018245271;80018245271_637676505062208;https://www.facebook.com/548816340614892/posts/637676505062208
5/17/23 5:00 PM;Waterville USA;Dive into MORE FAMILY FUN at Waterville USA! Come see us this weekend☀️;8.0;;0.0;2.0;0.0;0.0;1,76E+12;1,76E+12;5.0;;1.0;;1,38319E+11;138319355040_549113950771287;https://www.facebook.com/483859777296705/posts/549113950771287
5/17/23 4:23 PM;Cedar Point;"Attention military service members! Enjoy FREE tickets all Memorial Day weekend. Plus, family members save up to 50% when buying online. 🇺🇸

LEARN MORE: https://bit.ly/3HVtACB";85.0;;15.0;57.0;19.0;19.0;1,03E+12;1,03E+12;73.0;;1.0;;10625691462;10625691462_10159551050096463;https://www.facebook.com/cedarpoint/photos/a.319129566462/10159551050096463/?type=3
5/17/23 4:10 PM;SeaWorld Orlando;"Fiesta > siesta 💃 Viva la Música continues this weekend! Join the festivities and come party with Jon Secada on Saturday and Melina León on Sunday in Nautilus Theater 🎵
Click here for details and reserved seating: https://seaworld.com/orlando/events/viva-la-musica/";69.0;;0.0;8.0;0.0;0.0;3,33E+11;3,33E+11;57.0;;1.0;;1,7827E+15;1782696285170057_6269537739819200;https://www.facebook.com/1782696285170057/posts/6269537739819200/
5/17/23 3:58 PM;SeaWorld;Yesterday, Global Humane - the international arm of American Humane - announced that SeaWorld Abu Dhabi and Yas SeaWorld Research & Rescue were both receiving certification. The park joins SeaWorld Orlando, San Antonio, and San Diego - which are American Humane certified. But what exactly does that mean? Click the link to learn more about their certification process: https://bit.ly/3MBUr9H;207.0;;22.0;20.0;26.0;26.0;1,37E+12;1,37E+12;155.0;;1.0;;63617892564;63617892564_10161493755247565;https://www.facebook.com/SeaWorld/photos/a.98758532564/10161493755247565/?type=3
5/17/23 3:00 PM;Castles & Coasters;"Showcasing the opulence of the royals with a grand theme that brings out the best of Rajasthani culture with a contemporary twist.

Want to customize your wedding design? DM now and let’s get chatting!

Venue: @tajharimahal
Design & Concept: Castles And Coasters @namha.m.m @dini_inabottle
Photographer: @epicstories.in 
Production: @thewedding_saaga @arindam.bhattacharya.3990 
Bartenders: @theweddingbartenders 
Hashtag: #NASA 
.
.
.
.
.
#CastlesAndCoasters #EventsUallyYours #grandeur #rajasthanroyalty #decor #weddingdesign #grandtheme #grandwedding #luxuryindianwedding #decorinspo #contemporarydecor #weddinggrandeur #royaltheme #weddingplanners #weddingevent #NASA";1.0;;0.0;0.0;0.0;0.0;4,03E+12;4,03E+12;1.0;;1.0;;2,52289E+14;252289045458198_616081950542659;https://www.facebook.com/474759488008240/posts/616081950542659
5/17/23 1:55 PM;Playland;"Todo mundo ama o Kid Play! 🤩

Essa é uma das atrações mais queridas do Play! O Kid Play reúne um percurso de obstáculos, túneis, escorregadores e uma piscina de bolinhas que faz a alegria das crianças 😁

O Kid Play está presente em todas as nossas unidades, nas versões 'Kid Play', 'Super Kid Play' e 'Kid Pirata'.  É muita alegria!

- Confira descontos e promoções imperdíveis no Playmania (o e-commerce do Play) e garanta seus créditos para brincar com muita comodidade e segurança - o link está no perfil, não vai perder! 🤑
.
.
.

#GrupoPlaycenter #Playland #PlaylandOficial #Parque #ParqueDeDiversoes #ParqueDeDiversao #ParqueTematico #SPParaCriancas #TurismoSP #SaoPaulo #CidadeDeSaoPaulo #PasseioKids #Dicas #PasseioComCriancas #Diversao #Lazer #Criancas #OQueFazerEmSP #OQueFazerEmSaoPaulo #Diversao #Salvador #Arcade #ShoppingCenterNorte #ShoppingEldorado #GrandPlazaShopping #ShoppingInterlagos #ShoppingUniaoDeOsasco #ShoppingDaBahia #ShoppingMetroTatuape";0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1.0;;1,70866E+14;170865866397863_568065772117861;https://www.facebook.com/550220310569074/posts/568065772117861
5/17/23 12:45 PM;Wild Adventures Theme Park;"Class is in session at Wild Adventures! 🎢🏫

Bring your class for a day of hands-on learning and heart-pumping rides! Educators and students will receive discounted admission to the park, free buffets, and access to our free lesson plans! 🍔📚🎢 

Book your Education Day here before school is out for the summer: https://bit.ly/3pJIZ2E";31.0;;2.0;5.0;2.0;2.0;2,12E+12;2,12E+12;22.0;;1.0;;84679583132;84679583132_638309278342258;https://www.facebook.com/617429960430190/posts/638309278342258
5/17/23 11:00 AM;Disneyland Paris;😍⭐;498.0;;21.0;5.0;27.0;27.0;1,01E+12;1,01E+12;382.0;;1.0;;6,52389E+14;652389081615295_2270476506473203;https://www.facebook.com/DisneylandParisNL/photos/a.652449918275878/2270476506473203/?type=3
5/17/23 5:52 AM;Universal Studios Hollywood;Watch The Super Mario Bros Movie at Home Now https://uni.pictures/SuperMarioBrosMovie;330.0;;37.0;47.0;41.0;41.0;1,55E+12;1,55E+12;265.0;;;1.0;61784580148;61784580148_10160603193980149;https://www.facebook.com/61784580148/posts/10160603193980149/
5/17/23 3:30 AM;SkyPark at Santa's Village;"Join us at SkyPark on Saturday, May 20th as we celebrate Armed Forces Day and honor our active duty military and veterans! Admission is FREE for all active duty and veterans - just show your military ID or proof of service at the gate. As a special bonus all family members can receive 50% discount at the door when accompanied by a qualified guest!⁠
⁠
Enjoy a fun-filled day with family and friends as we pay tribute to those who have served our country.⁠ 🇺🇸";14.0;;0.0;3.0;0.0;0.0;3,07E+12;3,07E+12;9.0;;1.0;;6,53316E+14;653315854781004_552907597023382;https://www.facebook.com/489423806705095/posts/552907597023382
5/17/23 3:21 AM;Happy Hollow Park & Zoo;Captive reared monarch butterflies are not as strong as their wild counterparts, which means they are less likely to be able to complete their migration and are more susceptible to Ophryocystis elektroscirrha, a protozoan parasite that infects monarchs. When captive monarchs are released, they breed with wild monarchs, making the entire population weaker. Enjoy monarchs in the wild instead- look for caterpillars on leaves and adults sipping nectar from flowers! #PlayitSAFE #SAFEMonarchs #FeedTheMigration #SavingSpecies #SAFEMonarchNetwork #MonarchConservation #MonarchButterfly #MoreThanMonarchs;13.0;;0.0;0.0;0.0;0.0;3,38E+11;3,38E+11;11.0;;1.0;;1,32943E+11;132942835175_619712116852294;https://www.facebook.com/328743942615781/posts/619712116852294
5/17/23 3:00 AM;Enchanted Island Amusement Park;$5 OFF Fridays Wristbands;5.0;;0.0;0.0;0.0;0.0;3,56E+11;3,56E+11;5.0;;;;1,20659E+14;120659204674179_570402545175298;https://www.facebook.com/509186587963561/posts/570402545175298
5/17/23 1:13 AM;Santa Cruz Beach Boardwalk;Time flies when you're having fun—can you believe our Giant Dipper turns 99 tomorrow?! Celebrate with a ride on the classic wooden coaster this Thursday through Sunday. Don't forget to save up to $20 per Ride Wristband when you buy online in advance at bit.ly/Boardwalk-Tickets;1072.0;;64.0;93.0;101.0;101.0;0.0030614243603291637;0.0030614243603291637;908.0;1.0;;;40035168377;40035168377_10162824138563378;https://www.facebook.com/40035168377/posts/10162824138563378/
5/17/23 1:13 AM;Kings Island;Looking for thrills OR something more chill this summer? Kings Island has options for everyone – and your group can save big! https://bit.ly/42Io6mX #KingsIsland;201.0;;8.0;11.0;22.0;22.0;3,44E+12;3,44E+12;190.0;;1.0;;1,55894E+11;155893938367_10162562586158368;https://www.facebook.com/visitkingsisland/photos/a.226729858367/10162562586158368/?type=3
5/17/23 1:11 AM;Knott's Berry Farm;"Experience the electrifying fun of Knott's Summer Nights on select nights from May 26 thru Sept. 4! ✨ From live bands playing your favorite tunes, to dancing under the stars in Calico Park or rocking out at the Calico Mine Stage - it's a summer event you simply can't miss! Come join us for music, food, and fun! - https://bit.ly/3Om0ZdT
#KnottsSummerNights";234.0;;7.0;39.0;14.0;14.0;4,51E+12;4,51E+12;201.0;;1.0;;10286130875;10286130875_10159053061285876;https://www.facebook.com/KnottsBerryFarm/photos/a.104124665875/10159053061285876/?type=3
5/17/23 12:44 AM;Six Flags Great Adventure;"It's a bird, it's a plane, it's Superman: Ultimate Flight!

#MySixFlags";355.0;;16.0;25.0;18.0;18.0;3,54E+11;3,54E+11;302.0;;1.0;;69421318512;69421318512_10159328079988513;https://www.facebook.com/sixflagsgreatadventure/photos/a.95325463512/10159328079988513/?type=3
5/17/23 12:31 AM;Sesame Place San Diego;It's all smiles at Sesame Place! We can't wait for another weekend of fun in the sun during Elmo's Springtacular. ​☀️;25.0;;3.0;1.0;3.0;3.0;0.0015184836108493036;0.0015184836108493036;17.0;;1.0;;1,16947E+14;116946949686332_720447760090940;https://www.facebook.com/688289439973439/posts/720447760090940
5/17/23 12:11 AM;Kings Island;The new Sol Spin ride opening this summer in Adventure Port has been delivered. Assembly required. #KingsIsland;923.0;;43.0;97.0;64.0;64.0;0.001594338040846823;0.001594338040846823;776.0;;1.0;;1,55894E+11;155893938367_10162562492563368;https://www.facebook.com/visitkingsisland/photos/a.226729858367/10162562492563368/?type=3
5/17/23 12:00 AM;Walt Disney Studios (US);"“Ready to have some real fun?” 

#CraterMovie, now available on Disney+.";135.0;;1.0;4.0;1.0;1.0;3,75E+09;3,75E+09;116.0;;;1.0;1,11383E+14;111382562236411_9349502891757619;https://www.facebook.com/111382562236411/posts/9349502891757619/
5/16/23 11:53 PM;LEGOLAND California;"Happy National BBQ Day! 

Enjoy the food of the summer at Knight’s Smokehouse BBQ at LEGOLAND California Resort! 🍗";64.0;;3.0;3.0;4.0;4.0;1,09E+12;1,09E+12;53.0;;1.0;;1,43631E+14;143631389003522_6607416415958288;https://www.facebook.com/legolandcalifornia/photos/a.419418324758159/6607416415958288/?type=3
5/16/23 11:22 PM;SeaWorld San Diego;"Did you know that belugas hold their breath underwater, and they can stay submerged for more than 15 minutes? Now that's a whale of a fact! ​

​📸 arno.enzo.wang via Instagram";109.0;;5.0;7.0;5.0;5.0;0.0011186923318725615;0.0011186923318725615;73.0;;1.0;;4,26112E+14;426111667814056_1636202503471627;https://www.facebook.com/seaworldsandiego/photos/a.426182044473685/1636202503471627/?type=3
5/16/23 11:00 PM;Six Flags Darien Lake;"Join us during Armed Forces weekend May 20 - 21, all active and retired members will receive free admission with Valid I.D. 
Details ➡️  https://bit.ly/3IbYw1F
📅 5/20 & 5/21 11am - 9pm";40.0;;4.0;18.0;6.0;6.0;2,78E+11;2,78E+11;34.0;;1.0;;9596249636;9596249636_10160703082984637;https://www.facebook.com/Darienlake/photos/a.380147199636/10160703082984637/?type=3
5/16/23 10:46 PM;Quassy Amusement & Waterpark;Quassy – where fun begins and memories last forever! 🤩;38.0;;1.0;4.0;2.0;2.0;0.0011803208326626965;0.0011803208326626965;35.0;;;;38328744398;38328744398_630554299104392;https://www.facebook.com/562069092619580/posts/630554299104392
5/16/23 10:25 PM;Playland;"Uma festa dessas, hein? Não é pra qualquer um! 🥳 

Nada melhor do que ter um parque de diversões à disposição pra você e seus convidados brincarem o dia inteiro! Sem contar no lindo salão prontinho para receber a decoração e o bolo.😍 

Para saber mais e pedir um orçamento, acesse: https://bit.ly/42H52Wp";7.0;;3.0;0.0;6.0;6.0;4,00E+10;4,00E+10;7.0;;;;1,70866E+14;170865866397863_567761258814979;https://www.facebook.com/550220310569074/posts/567761258814979
5/16/23 10:20 PM;Wild Adventures Theme Park;"📝 𝗣𝗿𝗲-𝗞 𝗣𝗮𝘀𝘀 𝗖𝗵𝗲𝗰𝗸𝗹𝗶𝘀𝘁 🎉🌞

1️⃣ 𝗥𝗲𝗴𝗶𝘀𝘁𝗲𝗿 your 3 to 5 year old online or in park for a FREE Pre-K Season Pass! 👶🎟️

2️⃣ Visit our park in person to 𝗔𝗰𝘁𝗶𝘃𝗮𝘁𝗲 your child's pass. Bring the necessary documents and complete the activation process before May 29. 📅🔔

3️⃣ Get ready to 𝗣𝗹𝗮𝘆 all season long! Enjoy unlimited access to thrilling rides, splashin' waterpark fun, and exciting shows at Wild Adventures. 🎢🌊🎭

𝗖𝗼𝗺𝗽𝗹𝗲𝘁𝗲 𝘁𝗵𝗲 𝗰𝗵𝗲𝗰𝗸𝗹𝗶𝘀𝘁 𝗯𝗲𝗳𝗼𝗿𝗲 𝗠𝗮𝘆 𝟮𝟵 𝗮𝗻𝗱 𝗹𝗲𝘁 𝘁𝗵𝗲 𝗳𝘂𝗻 𝗯𝗲𝗴𝗶𝗻! 🌞🎉";31.0;;22.0;34.0;28.0;28.0;5,19E+11;5,19E+11;30.0;;1.0;;84679583132;84679583132_638006138372572;https://www.facebook.com/617429960430190/posts/638006138372572
5/16/23 10:00 PM;Walt Disney Studios (US);"In 10 DAYS, bring your underwater friends to sea Disney's #TheLittleMermaid. 🐟🐠🦀🪸 Group booking available now!

https://tickets.thelittlemermaid.com/?groupbookings";2513.0;;131.0;186.0;250.0;250.0;7,90E+10;7,90E+10;1512.0;;1.0;;1,11383E+14;111382562236411_9354588314582410;https://www.facebook.com/111382562236411/posts/9354588314582410/
5/16/23 10:00 PM;Walt Disney Studios (US);"Faith, trust, & pixie dust ✨

Check out new art from Aracely Munoz inspired by #PeterPanAndWendy, streaming only on  Disney+.";1434.0;;146.0;25.0;250.0;250.0;4,58E+08;4,58E+08;621.0;;1.0;;1,11383E+14;111382562236411_9354588367915738;https://www.facebook.com/111382562236411/posts/9354588367915738/
5/16/23 9:43 PM;Sea Life Park;"To honor all the incredible moms out there, we're making it easier for the whole family to create unforgettable memories at our park. 🎉 From now until May 21st, enjoy a special Buy One, Get One Free admission offer! 🎟️✨

Call our reservations department at 808-259-2500 to book your family's adventure.";16.0;;1.0;0.0;1.0;1.0;6,56E+11;6,56E+11;14.0;;1.0;;1,05016E+14;105015532870022_577856111114254;https://www.facebook.com/512254014341131/posts/577856111114254
5/16/23 9:35 PM;Lake Compounce;"We're celebrating Passholders all weekend long with Passholder Appreciation Days on Saturday, May 20 and Sunday, May 21 🤩

Join us for an exclusive passholder ride time on Boulder Dash, Phobia, Ghost Hunt, Pirate Ship, and select Kiddie Land rides this Saturday from 6:00 - 7:00 p.m. and so much more: https://bddy.me/3MuZU1Y";49.0;;6.0;5.0;7.0;7.0;3,76E+11;3,76E+11;44.0;;1.0;;80018245271;80018245271_637119875117871;https://www.facebook.com/548816340614892/posts/637119875117871
5/16/23 9:32 PM;SeaWorld Orlando;"Joey Fatone is ready to ride the wave! Watch as he and our VP of Park Operations, Rob McNicholas ride Pipeline 🏄 
Stay tuned for more!  #PipelineSWO
 
P.S. Pass Members don't forget previews will continue on Thursday!
5/18: Platinum + Gold only
5/19 – 5/20: Platinum, Gold and Silver only
5/21 – 5/22: Platinum, Gold, Silver, and Bronze only
5/23 – 5/26: Platinum, Gold, Silver, and Bronze Pass Members plus Fun Card and Teacher Card holders";569.0;;89.0;124.0;119.0;119.0;0.003510228078366274;0.003510228078366274;400.0;;;1.0;1,7827E+15;1782696285170057_6267091780063796;https://www.facebook.com/1782696285170057/posts/6267091780063796/
5/16/23 9:30 PM;Walt Disney Studios (US);Here's the deal, you poor unfortunate souls, Disney's #TheLittleMermaid is coming to theaters on May 26. 😈🐙🐚;819.0;;39.0;60.0;63.0;63.0;2,52E+10;2,52E+10;448.0;;;1.0;1,11383E+14;111382562236411_9353711234670118;https://www.facebook.com/111382562236411/posts/9353711234670118/
5/16/23 9:30 PM;Six Flags Discovery Kingdom;"LTO ALERT🌽 
POV: you & your two friends order Elote & take a corny photo for mems";23.0;;1.0;2.0;1.0;1.0;9,76E+10;9,76E+10;20.0;;1.0;;59636827742;59636827742_627808456048293;https://www.facebook.com/603103525185453/posts/627808456048293
5/16/23 9:21 PM;Cedar Point;"Nothing says BBQ like BackBeatQue! 🥩

On #NationalBBQDay, here are some of our favorites!";134.0;;16.0;16.0;18.0;18.0;1,07E+12;1,07E+12;104.0;;;1.0;10625691462;10625691462_10159549709626463;https://www.facebook.com/10625691462/posts/10159549709626463/
5/16/23 9:19 PM;Centreville Amusement Park;-;19.0;;0.0;2.0;0.0;0.0;0.0011958997722095672;0.0011958997722095672;17.0;;;;1,17784E+14;117784088239988_629390359226955;https://www.facebook.com/552879506878041/posts/629390359226955
5/16/23 9:17 PM;California's Great America;"Extended hours for this upcoming weekend! 🌞 
Leave a comment below to tell us what you're doing with the extra hours of FUN.

#CAGreatAmerica";45.0;;8.0;9.0;17.0;17.0;2,70E+11;2,70E+11;45.0;;1.0;;28442453154;28442453154_10160044874693155;https://www.facebook.com/cagreatamerica/photos/a.282668728154/10160044874693155/?type=3
5/16/23 9:00 PM;Walt Disney Studios (US);"IN...1️⃣0️⃣...DAYS, #TheLittleMermaid arrives in theaters on May 26! experience the world of Disney's #TheLittleMermaid

Be one of the first to see it with an early access 🎟️ on May 24!";768.0;;86.0;43.0;101.0;101.0;2,44E+10;2,44E+10;341.0;;;1.0;1,11383E+14;111382562236411_9350556318318943;https://www.facebook.com/111382562236411/posts/9350556318318943/
5/16/23 8:09 PM;West Edmonton Mall;It's time for an unmissable experience filled with epic music, good friends, and unforgettable memories! 🎉 Get your tickets now to make sure you don't miss out! 🎟 Visit, wem.ca/tickets;133.0;;10.0;15.0;14.0;14.0;8,88E+11;8,88E+11;128.0;;;;2,07299E+11;207298682218_628190596022043;https://www.facebook.com/558875522953551/posts/628190596022043
